,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,coded_geo,price
3189,1,17,6.46,4,208,0,0,0,1,0,0,1,0,162.07692307692307,33
3190,1,13,0.52,1,82,0,1,0,0,0,0,1,0,100.0,99
3191,2,71,2.63,4,309,0,0,1,0,0,0,1,0,91.25,65
3192,1,0,0.0,1,0,0,0,1,0,0,0,1,0,198.11111111111111,25
3193,1,29,0.49,1,0,0,0,1,0,0,1,0,0,172.5,230
3194,2,44,3.37,1,134,0,0,1,0,0,1,0,0,128.875,600
3195,3,2,0.06,1,0,0,0,1,0,0,1,0,0,177.4,100
3196,7,0,0.0,1,0,0,1,0,0,0,1,0,0,95.16666666666667,123
3197,1,1,0.03,1,0,0,1,0,0,0,0,1,0,131.28571428571428,70
3198,14,6,0.07,1,0,0,0,1,0,0,1,0,0,95.75,105
3199,2,0,0.0,1,49,0,0,1,0,0,1,0,0,140.33333333333334,199
3200,1,14,0.71,1,0,0,0,1,0,0,0,1,0,86.2,50
3201,1,2,1.13,11,179,0,0,1,0,0,0,1,0,79.92307692307692,375
3202,3,208,2.32,1,339,0,0,1,0,0,0,1,0,199.74193548387098,50
3203,5,21,1.01,1,0,0,0,1,0,0,1,0,0,220.55555555555554,146
3204,2,0,0.0,1,0,0,0,1,0,0,0,1,0,150.0,100
3205,5,64,1.09,1,329,0,0,1,0,0,1,0,0,98.75,200
3206,2,0,0.0,2,0,0,0,1,0,0,0,1,0,173.6,100
3207,5,2,0.32,1,0,0,1,0,0,0,0,1,0,277.6666666666667,60
3208,3,0,0.0,1,0,0,0,1,0,0,1,0,0,100.75,400
3209,10,1,0.16,1,0,0,1,0,0,0,0,1,0,119.9,30
3210,5,4,0.08,1,0,0,1,0,0,0,0,1,0,141.07947981342477,40
3211,3,35,0.49,1,69,0,0,1,0,0,1,0,0,100.125,199
3212,30,27,0.53,1,197,0,0,1,0,0,1,0,0,137.5,209
3213,30,0,0.0,37,1,0,0,0,1,0,0,1,0,130.0,47
3214,1,114,7.57,3,363,0,1,0,0,0,0,1,0,67.5,50
3215,2,4,0.08,1,0,0,1,0,0,0,1,0,0,156.32258064516128,120
3216,5,3,0.12,1,0,0,1,0,0,0,0,1,0,214.75,70
3217,2,2,0.07,1,0,0,0,1,0,0,0,1,0,287.3333333333333,95
3218,1,1,0.37,1,0,0,0,0,1,0,0,1,0,93.16666666666667,49
3219,15,0,0.0,1,354,0,1,0,0,0,0,1,0,124.9090909090909,39
3220,60,13,0.42,4,51,0,1,0,0,0,0,1,0,550.0,29
3221,2,0,0.0,1,0,0,0,1,0,0,1,0,0,225.5,195
3222,5,4,0.59,1,3,0,0,1,0,0,0,1,0,112.5,55
3223,2,1,0.02,1,0,0,0,1,0,0,1,0,0,170.0,171
3224,2,6,0.11,1,0,0,0,1,0,0,0,1,0,103.875,50
3225,2,14,1.89,1,93,0,0,1,0,0,1,0,0,168.9,243
3226,1,3,0.09,1,0,0,0,1,0,0,1,0,0,258.3333333333333,90
3227,1,0,0.0,1,0,0,0,1,0,0,0,1,0,100.0,100
3228,3,43,0.71,2,0,0,1,0,0,0,1,0,0,163.5,79
3229,4,5,0.23,1,157,0,0,1,0,0,1,0,0,142.15384615384616,150
3230,1,0,0.0,1,0,0,1,0,0,0,1,0,0,133.5,75
3231,2,5,0.43,1,0,0,1,0,0,0,1,0,0,98.33333333333333,100
3232,30,0,0.0,1,358,0,0,1,0,0,1,0,0,90.45454545454545,250
3233,3,5,0.23,1,0,0,1,0,0,0,1,0,0,109.66666666666667,174
3234,1,5,5.0,3,85,0,1,0,0,0,0,1,0,188.2,50
3235,5,0,0.0,1,0,0,1,0,0,0,1,0,0,63.0,230
3236,2,0,0.0,1,322,0,1,0,0,0,1,0,0,208.33333333333334,200
3237,1,2,0.05,1,0,0,0,1,0,0,1,0,0,75.25,175
3238,1,9,0.18,1,342,1,0,0,0,0,0,1,0,75.16666666666667,85
3239,4,4,0.44,1,5,0,0,1,0,0,1,0,0,71.0,300
3240,2,190,4.15,1,218,0,1,0,0,0,1,0,0,141.07947981342477,139
3241,20,2,0.1,1,24,0,1,0,0,0,1,0,0,226.15384615384616,100
3242,4,13,3.28,1,13,0,1,0,0,0,1,0,0,141.07947981342477,120
3243,4,18,0.42,1,0,0,1,0,0,0,1,0,0,97.5,350
3244,2,1,0.83,1,51,0,0,1,0,0,0,1,0,167.27272727272728,40
3245,1,10,1.33,2,2,0,1,0,0,0,0,1,0,96.1,43
3246,1,12,0.35,1,59,0,0,0,1,0,0,1,0,59.416666666666664,80
3247,2,28,3.39,2,255,0,0,1,0,0,0,1,0,165.28571428571428,125
3248,1,4,0.17,1,0,0,1,0,0,0,1,0,0,84.0,140
3249,2,183,3.9,1,263,0,0,1,0,0,0,1,0,289.8333333333333,133
3250,4,173,2.12,1,258,0,1,0,0,0,1,0,0,141.07947981342477,550
3251,30,2,0.32,47,347,0,0,1,0,0,0,1,0,141.07947981342477,45
3252,4,3,0.07,1,0,0,0,1,0,0,1,0,0,96.0,200
3253,1,8,3.53,1,109,0,1,0,0,0,0,1,0,203.0,75
3254,2,1,0.7,1,248,0,1,0,0,0,0,1,0,94.125,60
3255,1,6,2.25,2,46,0,1,0,0,0,0,1,0,84.66666666666667,60
3256,14,4,0.15,2,275,0,1,0,0,0,1,0,0,169.9,85
3257,1,8,6.49,1,65,0,0,1,0,0,1,0,0,247.4375,199
3258,5,171,2.75,2,275,0,1,0,0,0,1,0,0,213.14285714285714,145
3259,2,4,0.09,1,0,0,0,1,0,0,1,0,0,175.875,170
3260,4,130,3.04,1,329,0,0,1,0,0,1,0,0,141.07947981342477,219
3261,2,5,0.74,1,326,0,0,1,0,0,1,0,0,213.0625,350
3262,1,0,0.0,1,0,0,1,0,0,0,0,1,0,101.0,60
3263,3,34,1.66,1,0,0,0,1,0,0,1,0,0,220.73333333333332,170
3264,1,0,0.0,15,292,0,0,1,0,0,0,1,0,107.83333333333333,100
3265,1,21,3.04,5,252,0,1,0,0,0,0,1,0,91.625,48
3266,1,0,0.0,1,0,0,0,1,0,0,1,0,0,157.22727272727272,300
3267,5,7,0.84,1,180,0,1,0,0,0,0,1,0,73.42857142857143,125
3268,2,76,2.78,2,270,0,1,0,0,0,1,0,0,71.45454545454545,120
3269,1,7,1.12,1,360,1,0,0,0,0,0,1,0,104.0,145
3270,2,57,3.08,1,59,0,1,0,0,0,1,0,0,70.66666666666667,225
3271,2,56,1.68,1,38,1,0,0,0,0,0,1,0,141.07947981342477,30
3272,10,0,0.0,1,84,0,0,1,0,0,1,0,0,70.0909090909091,590
3273,1,1,0.03,1,0,0,0,1,0,0,1,0,0,194.66666666666666,91
3274,1,2,0.39,1,0,0,1,0,0,0,0,1,0,141.07947981342477,45
3275,30,0,0.0,232,235,0,0,1,0,0,1,0,0,107.66666666666667,258
3276,5,0,0.0,1,0,0,1,0,0,0,1,0,0,219.1,105
3277,2,35,1.52,2,129,1,0,0,0,0,1,0,0,81.42857142857143,72
3278,2,21,0.89,2,157,0,0,1,0,0,1,0,0,141.07947981342477,150
3279,10,1,0.07,1,0,0,1,0,0,0,0,1,0,105.71428571428571,80
3280,30,1,0.25,1,8,0,0,1,0,0,1,0,0,219.0,106
3281,3,1,0.04,2,0,0,0,1,0,0,1,0,0,136.07692307692307,690
3282,30,7,0.85,25,312,0,0,1,0,0,1,0,0,37.0,300
3283,30,0,0.0,1,171,0,0,1,0,0,1,0,0,185.27272727272728,155
3284,2,0,0.0,1,119,0,1,0,0,0,1,0,0,152.0,190
3285,2,3,0.25,1,0,0,0,1,0,0,1,0,0,88.61538461538461,550
3286,2,34,1.11,1,34,0,1,0,0,0,0,1,0,201.875,93
3287,4,0,0.0,2,0,0,1,0,0,0,0,1,0,153.75,55
3288,3,2,0.05,1,0,0,1,0,0,0,1,0,0,156.8125,120
3289,3,28,0.65,1,3,0,0,1,0,0,1,0,0,51.5,200
3290,2,18,0.38,1,0,0,1,0,0,0,1,0,0,134.33333333333334,299
3291,5,35,1.27,2,303,0,0,1,0,0,1,0,0,287.5,120
3292,3,2,0.19,2,0,0,1,0,0,0,0,1,0,82.5,65
3293,3,6,0.52,1,0,0,0,1,0,0,1,0,0,162.5,289
3294,1,0,0.0,1,0,0,1,0,0,0,0,1,0,173.72727272727272,58
3295,1,58,1.36,2,287,0,1,0,0,0,1,0,0,132.6,165
3296,1,0,0.0,2,365,0,0,0,1,0,0,1,0,133.22222222222223,66
3297,5,18,0.24,1,0,0,0,1,0,0,1,0,0,322.6666666666667,135
3298,2,2,0.06,1,0,0,0,0,1,0,1,0,0,117.0,99
3299,4,89,1.76,1,76,0,0,1,0,0,1,0,0,114.07142857142857,322
3300,2,5,5.0,1,204,0,1,0,0,0,1,0,0,150.0,250
3301,1,51,2.11,1,172,0,0,1,0,0,0,1,0,182.5,100
3302,10,3,0.93,1,178,0,0,0,1,0,1,0,0,181.27272727272728,200
3303,3,0,0.0,1,51,0,1,0,0,0,1,0,0,155.0,129
3304,5,34,2.31,1,102,0,1,0,0,0,0,1,0,55.0,67
3305,7,2,0.19,1,31,0,0,1,0,0,0,1,0,81.0,120
3306,2,23,0.94,1,30,0,1,0,0,0,1,0,0,162.52941176470588,160
3307,2,2,2.0,1,277,0,0,0,1,0,1,0,0,131.88235294117646,225
3308,2,30,0.74,1,0,0,1,0,0,0,0,1,0,114.26315789473684,80
3309,3,22,0.88,1,46,0,1,0,0,0,0,1,0,141.07947981342477,60
3310,3,5,0.1,1,0,0,1,0,0,0,1,0,0,198.75,215
3311,2,0,0.0,1,0,0,1,0,0,0,1,0,0,210.83333333333334,250
3312,2,3,0.09,1,0,0,1,0,0,0,0,1,0,95.0,65
3313,2,29,1.68,1,240,0,0,0,1,0,0,1,0,76.0,65
3314,1,0,0.0,3,121,0,0,1,0,0,0,1,0,237.68,90
3315,3,0,0.0,1,365,1,0,0,0,0,0,1,0,140.84615384615384,70
3316,4,2,0.05,1,0,0,1,0,0,0,1,0,0,86.27272727272727,325
3317,2,0,0.0,1,8,0,0,0,1,0,0,1,0,141.07947981342477,79
3318,3,0,0.0,1,0,0,1,0,0,0,1,0,0,115.33333333333333,325
3319,6,4,0.2,2,0,0,1,0,0,0,1,0,0,205.71428571428572,142
3320,2,15,1.16,1,3,0,1,0,0,0,0,1,0,130.0,95
3321,1,9,0.24,1,0,0,0,1,0,0,1,0,0,121.85714285714286,185
3322,1,0,0.0,2,115,0,0,1,0,0,0,1,0,32.5,47
3323,30,0,0.0,1,90,0,0,1,0,0,1,0,0,61.2,400
3324,2,27,0.35,1,2,0,1,0,0,0,0,1,0,252.0,50
3325,1,64,1.88,1,0,0,0,1,0,0,1,0,0,141.07947981342477,125
3326,1,40,1.16,3,345,0,0,1,0,0,0,1,0,200.8,110
3327,3,1,0.03,1,0,0,1,0,0,0,0,1,0,268.125,85
3328,3,1,0.03,1,0,0,0,1,0,0,1,0,0,141.07947981342477,250
3329,2,15,0.64,1,4,0,1,0,0,0,1,0,0,262.75,180
3330,3,0,0.0,1,7,0,0,1,0,0,1,0,0,98.75,225
3331,2,2,0.12,1,0,0,0,1,0,0,0,0,1,117.5,40
3332,5,89,2.34,4,0,0,1,0,0,0,0,1,0,239.0,39
3333,30,8,0.11,8,346,0,0,1,0,0,1,0,0,96.375,191
3334,2,29,0.81,3,38,0,0,0,1,0,1,0,0,72.625,105
3335,3,1,0.34,3,86,0,0,1,0,0,0,1,0,62.09090909090909,64
3336,2,0,0.0,1,41,0,0,0,1,0,1,0,0,58.4,71
3337,1,27,4.26,1,185,0,1,0,0,0,1,0,0,142.15384615384616,75
3338,4,2,0.06,1,0,0,1,0,0,0,0,1,0,179.0,80
3339,5,4,0.35,2,0,0,1,0,0,0,0,1,0,117.52941176470588,99
3340,1,13,1.62,1,177,0,0,1,0,0,0,1,0,119.13636363636364,147
3341,4,10,0.37,1,0,0,1,0,0,0,1,0,0,224.66666666666666,95
3342,3,4,0.24,1,0,0,1,0,0,0,0,1,0,141.07947981342477,35
3343,3,10,0.21,1,0,0,0,1,0,0,1,0,0,150.44444444444446,150
3344,5,9,0.38,1,0,0,0,1,0,0,1,0,0,176.3913043478261,95
3345,1,0,0.0,1,32,0,0,1,0,0,1,0,0,118.53846153846153,560
3346,3,0,0.0,1,0,0,1,0,0,0,0,0,1,150.6,99
3347,5,7,1.23,2,175,0,1,0,0,0,0,1,0,111.6,25
3348,1,3,0.45,1,299,0,1,0,0,0,0,1,0,141.07947981342477,130
3349,1,0,0.0,1,0,0,0,1,0,0,0,1,0,173.45454545454547,500
3350,6,18,0.47,1,203,0,1,0,0,0,1,0,0,229.44444444444446,70
3351,10,2,0.04,1,0,0,1,0,0,0,0,1,0,141.07947981342477,40
3352,7,0,0.0,1,0,0,0,1,0,0,0,1,0,67.5,150
3353,7,32,0.91,1,290,0,0,1,0,0,1,0,0,141.07947981342477,105
3354,1,0,0.0,1,0,0,0,1,0,0,1,0,0,155.9,100
3355,10,4,0.17,3,44,0,1,0,0,0,0,1,0,117.54545454545455,70
3356,14,5,0.14,1,0,0,0,1,0,0,1,0,0,126.0,110
3357,3,43,2.34,1,63,0,0,1,0,0,1,0,0,169.33333333333334,200
3358,13,6,0.17,1,0,0,1,0,0,0,1,0,0,240.0,170
3359,1,173,6.15,2,365,0,0,0,1,0,0,1,0,148.57142857142858,50
3360,14,1,0.04,3,349,0,1,0,0,0,1,0,0,75.16666666666667,86
3361,2,21,1.1,1,1,0,0,1,0,0,1,0,0,62.5,150
3362,5,124,1.93,2,279,0,0,1,0,0,1,0,0,137.31578947368422,124
3363,4,7,0.33,1,0,0,0,1,0,0,1,0,0,495.3333333333333,250
3364,1,39,3.01,4,150,0,1,0,0,0,1,0,0,69.5,149
3365,1,1,0.03,2,0,0,1,0,0,0,0,1,0,140.84615384615384,65
3366,31,1,0.5,3,0,0,0,1,0,0,0,1,0,167.28571428571428,500
3367,2,1,0.05,1,340,0,0,0,1,0,1,0,0,66.25,80
3368,2,58,0.67,1,0,0,1,0,0,0,1,0,0,141.07947981342477,92
3369,2,9,4.15,1,317,0,0,1,0,0,1,0,0,227.55555555555554,161
3370,14,16,0.61,1,67,0,1,0,0,0,0,1,0,141.07947981342477,70
3371,7,1,0.11,2,253,0,0,1,0,0,1,0,0,62.25,225
3372,2,39,2.68,7,61,0,0,0,1,0,1,0,0,172.0,159
3373,13,6,0.21,1,0,0,0,1,0,0,1,0,0,97.14285714285714,100
3374,2,7,2.5,327,265,0,0,1,0,0,1,0,0,50.57142857142857,495
3375,2,0,0.0,1,365,0,0,1,0,0,0,1,0,192.25925925925927,97
3376,2,95,1.96,1,321,0,0,1,0,0,0,1,0,84.28571428571429,85
3377,30,2,0.04,1,0,0,0,1,0,0,0,1,0,193.0,45
3378,2,9,2.35,1,180,0,0,0,1,0,0,1,0,110.42857142857143,55
3379,4,2,0.05,1,0,0,1,0,0,0,0,1,0,170.05263157894737,50
3380,5,12,0.25,2,174,0,1,0,0,0,1,0,0,216.10526315789474,600
3381,1,15,0.21,1,362,0,0,1,0,0,1,0,0,139.5,125
3382,3,1,0.36,1,169,0,0,1,0,0,0,1,0,173.0,350
3383,15,0,0.0,1,53,0,1,0,0,0,0,1,0,190.0,60
3384,1,0,0.0,1,0,0,1,0,0,0,0,1,0,225.5,80
3385,1,0,0.0,1,0,0,0,1,0,0,1,0,0,141.07947981342477,160
3386,3,46,1.07,1,248,0,1,0,0,0,1,0,0,74.0,185
3387,6,2,0.12,1,0,0,0,1,0,0,1,0,0,62.5,190
3388,1,0,0.0,1,0,0,0,1,0,0,0,1,0,161.0,200
3389,2,2,0.31,1,1,0,1,0,0,0,1,0,0,141.07947981342477,100
3390,1,38,1.01,1,361,0,0,1,0,0,1,0,0,141.07947981342477,300
3391,2,101,2.83,3,300,0,1,0,0,0,0,1,0,69.25,65
3392,5,63,0.78,1,235,0,0,1,0,0,1,0,0,262.72727272727275,155
3393,1,11,0.22,2,90,0,1,0,0,0,0,1,0,141.07947981342477,148
3394,2,0,0.0,1,0,0,0,1,0,0,1,0,0,133.75,134
3395,3,20,0.32,1,31,0,0,1,0,0,1,0,0,141.07947981342477,220
3396,31,88,0.91,1,164,0,1,0,0,0,1,0,0,170.0,72
3397,3,38,1.82,2,119,1,0,0,0,0,0,1,0,90.25,25
3398,30,33,1.42,6,74,0,1,0,0,0,0,1,0,406.0,42
3399,3,168,2.7,1,269,0,0,1,0,0,1,0,0,201.6,320
3400,10,4,0.19,1,0,0,0,1,0,0,1,0,0,141.07947981342477,198
3401,1,2,0.04,1,0,0,1,0,0,0,1,0,0,93.8,115
3402,1,31,3.75,3,134,0,1,0,0,0,0,1,0,88.66666666666667,65
3403,3,0,0.0,1,0,0,0,0,1,0,1,0,0,51.666666666666664,200
3404,30,0,0.0,96,332,0,0,1,0,0,1,0,0,116.45454545454545,220
3405,30,57,2.74,1,84,0,1,0,0,0,1,0,0,164.0,175
3406,3,6,0.23,3,98,0,1,0,0,0,1,0,0,83.16666666666667,85
3407,21,102,2.9,1,138,0,0,0,1,0,1,0,0,110.0,95
3408,2,14,0.73,1,9,0,1,0,0,0,1,0,0,196.25,125
3409,1,0,0.0,2,300,0,1,0,0,0,1,0,0,171.4,67
3410,2,5,0.23,1,0,0,0,1,0,0,1,0,0,139.41666666666666,149
3411,2,1,1.0,1,11,0,0,1,0,0,0,1,0,73.77777777777777,50
3412,2,23,1.18,1,0,0,0,1,0,0,1,0,0,211.73684210526315,150
3413,4,0,0.0,1,170,0,1,0,0,0,0,1,0,141.07947981342477,180
3414,5,3,0.06,1,0,0,0,1,0,0,1,0,0,141.07947981342477,110
3415,1,0,0.0,1,0,0,1,0,0,0,0,1,0,248.1,85
3416,3,72,6.99,3,86,0,0,1,0,0,0,1,0,96.6,45
3417,4,8,0.43,1,0,0,1,0,0,0,1,0,0,84.38461538461539,130
3418,30,0,0.0,3,331,0,0,1,0,0,0,0,1,176.33333333333334,75
3419,3,22,2.89,2,285,0,1,0,0,0,1,0,0,213.14285714285714,175
3420,1,8,0.34,1,158,0,1,0,0,0,1,0,0,272.0,150
3421,4,106,2.07,2,247,0,1,0,0,0,1,0,0,166.16666666666666,142
3422,3,2,0.32,1,23,0,0,1,0,0,0,1,0,240.8,125
3423,5,0,0.0,1,0,0,1,0,0,0,0,1,0,172.6,70
3424,3,67,3.16,10,349,0,0,0,1,0,0,1,0,82.23076923076923,45
3425,1,13,4.53,9,358,0,0,0,1,0,0,1,0,86.42857142857143,50
3426,4,28,0.74,1,0,0,0,0,1,0,0,1,0,211.5,65
3427,30,5,0.23,1,178,0,1,0,0,0,0,1,0,62.75,60
3428,4,138,3.5,2,37,0,1,0,0,0,1,0,0,66.66666666666667,125
3429,1,474,5.53,3,332,0,0,0,1,0,0,1,0,259.1,55
3430,3,182,2.15,1,220,0,1,0,0,0,1,0,0,62.111111111111114,100
3431,20,11,0.46,1,32,0,1,0,0,0,1,0,0,82.0,200
3432,5,4,0.36,2,19,0,1,0,0,0,1,0,0,108.16666666666667,285
3433,2,66,2.42,1,23,0,1,0,0,0,1,0,0,140.84615384615384,275
3434,1,105,2.54,2,111,0,1,0,0,0,0,1,0,163.42857142857142,65
3435,1,8,0.73,1,0,0,1,0,0,0,1,0,0,70.8,60
3436,2,1,0.04,1,0,0,0,1,0,0,1,0,0,165.0,79
3437,1,0,0.0,1,0,1,0,0,0,0,0,1,0,141.07947981342477,65
3438,2,19,0.81,1,0,0,0,0,1,0,0,1,0,108.75,56
3439,3,62,1.07,1,0,0,1,0,0,0,1,0,0,101.0,86
3440,5,1,0.16,3,188,0,0,0,1,0,0,1,0,188.0,44
3441,3,95,3.52,1,63,0,0,0,1,0,1,0,0,208.30769230769232,99
3442,1,0,0.0,2,365,0,0,0,1,0,0,1,0,269.77777777777777,70
3443,3,0,0.0,1,0,0,0,1,0,0,1,0,0,191.66666666666666,225
3444,1,4,1.74,1,330,0,0,0,1,0,0,1,0,82.71428571428571,80
3445,3,103,4.02,1,17,0,0,1,0,0,1,0,0,141.07947981342477,118
3446,2,11,2.73,327,355,0,0,1,0,0,1,0,0,158.0,228
3447,5,8,0.98,1,179,0,0,1,0,0,0,1,0,142.33333333333334,98
3448,1,2,2.0,1,104,0,0,1,0,0,1,0,0,115.0,114
3449,3,6,0.13,1,0,0,0,1,0,0,1,0,0,88.625,175
3450,1,52,1.61,1,0,0,0,0,1,0,0,1,0,200.66666666666666,70
3451,2,20,0.42,1,347,0,1,0,0,0,0,1,0,141.07947981342477,60
3452,1,0,0.0,1,0,0,0,1,0,0,0,1,0,191.0,60
3453,1,20,1.02,17,354,0,1,0,0,0,0,1,0,166.95238095238096,119
3454,4,67,1.32,1,304,0,1,0,0,0,1,0,0,211.73684210526315,180
3455,1,10,2.91,3,358,0,0,1,0,0,0,0,1,141.07947981342477,59
3456,7,3,0.29,1,0,0,1,0,0,0,0,1,0,114.07142857142857,52
3457,12,0,0.0,1,0,0,0,1,0,0,1,0,0,116.4,173
3458,1,19,1.61,1,153,0,1,0,0,0,0,1,0,220.55555555555554,99
3459,21,0,0.0,1,0,0,0,1,0,0,1,0,0,330.5,145
3460,2,34,4.47,3,103,0,0,1,0,0,0,1,0,83.0,85
3461,2,1,0.03,1,0,0,1,0,0,0,0,1,0,123.33333333333333,60
3462,1,0,0.0,1,359,0,1,0,0,0,0,1,0,109.0,100
3463,2,23,3.61,1,50,0,1,0,0,0,0,1,0,81.125,45
3464,2,0,0.0,1,0,0,1,0,0,0,0,1,0,59.9,26
3465,3,1,0.63,1,0,0,0,0,1,0,0,1,0,150.44444444444446,135
3466,3,3,0.05,1,0,0,1,0,0,0,1,0,0,166.33333333333334,175
3467,5,86,1.67,4,0,0,1,0,0,0,0,1,0,194.10526315789474,44
3468,6,38,0.67,1,306,0,0,0,1,0,1,0,0,129.28571428571428,98
3469,2,3,0.08,2,0,0,0,1,0,0,0,1,0,71.63636363636364,65
3470,3,13,0.22,1,294,0,1,0,0,0,0,1,0,115.0,60
3471,1,3,1.55,3,119,0,0,0,1,0,0,1,0,200.41935483870967,44
3472,15,0,0.0,1,0,0,0,0,1,0,0,1,0,141.07947981342477,30
3473,1,0,0.0,1,0,0,0,1,0,0,0,1,0,115.0,150
3474,30,12,0.27,14,239,0,0,1,0,0,1,0,0,100.0,115
3475,2,10,3.85,2,62,0,1,0,0,0,0,1,0,138.0,75
3476,4,8,0.22,2,0,0,1,0,0,0,1,0,0,78.0,82
3477,1,127,9.43,1,19,0,0,1,0,0,0,1,0,189.5,85
3478,3,53,4.14,4,8,0,1,0,0,0,0,1,0,217.6153846153846,40
3479,3,7,0.3,1,0,0,0,1,0,0,1,0,0,138.83333333333334,175
3480,15,0,0.0,1,214,0,0,1,0,0,1,0,0,87.25,799
3481,4,153,4.74,2,125,0,0,1,0,0,0,1,0,213.9375,69
3482,4,92,1.47,1,67,0,0,1,0,0,1,0,0,222.33333333333334,225
3483,4,34,0.52,2,239,0,0,1,0,0,1,0,0,193.0,250
3484,2,95,1.02,2,0,0,0,0,1,0,0,1,0,171.4,73
3485,2,1,0.03,1,0,0,1,0,0,0,1,0,0,192.8,130
3486,2,0,0.0,1,0,0,0,1,0,0,0,1,0,223.8,69
3487,30,0,0.0,13,298,0,0,1,0,0,1,0,0,125.33333333333333,185
3488,1,97,4.69,5,309,0,0,1,0,0,0,1,0,141.07947981342477,82
3489,30,5,0.93,2,0,0,1,0,0,0,0,1,0,215.4,50
3490,2,2,2.0,1,162,0,1,0,0,0,1,0,0,74.5,160
3491,28,5,0.26,3,297,0,1,0,0,0,0,1,0,168.3,65
3492,3,0,0.0,1,9,0,1,0,0,0,1,0,0,158.0,135
3493,1,1,1.0,1,270,0,0,1,0,0,1,0,0,141.07947981342477,200
3494,4,1,0.42,1,90,0,0,1,0,0,0,1,0,136.05263157894737,90
3495,10,0,0.0,1,0,0,0,1,0,0,0,1,0,112.71428571428571,89
3496,30,2,0.11,8,325,0,1,0,0,0,0,0,1,212.72727272727272,30
3497,1,63,2.45,2,0,0,1,0,0,0,0,1,0,141.07947981342477,73
3498,1,0,0.0,10,361,0,0,1,0,0,0,1,0,288.0344827586207,350
3499,1,7,1.74,1,0,0,0,1,0,0,1,0,0,124.16666666666667,145
3500,2,2,0.03,1,0,0,1,0,0,0,0,1,0,141.07947981342477,83
3501,3,7,0.38,1,20,0,1,0,0,0,1,0,0,117.52941176470588,85
3502,1,16,3.36,3,121,0,0,0,1,0,0,1,0,169.4,42
3503,1,7,0.39,1,54,0,0,1,0,0,0,1,0,98.66666666666667,68
3504,2,24,0.57,1,0,0,1,0,0,0,1,0,0,127.3,155
3505,1,70,1.82,4,345,0,0,0,1,0,0,1,0,97.0,50
3506,2,20,0.55,1,89,0,1,0,0,0,0,1,0,247.85714285714286,130
3507,2,4,0.36,1,0,0,1,0,0,0,1,0,0,115.55555555555556,109
3508,2,37,0.78,1,0,0,1,0,0,0,0,1,0,127.44444444444444,65
3509,2,0,0.0,1,0,0,1,0,0,0,1,0,0,75.0,300
3510,1,16,2.34,3,0,0,1,0,0,0,0,1,0,56.5,55
3511,2,6,0.12,1,0,0,0,1,0,0,1,0,0,542.5,160
3512,3,7,0.26,2,23,0,1,0,0,0,1,0,0,135.375,160
3513,3,3,0.13,1,0,0,0,1,0,0,0,1,0,100.71428571428571,108
3514,1,0,0.0,1,362,0,0,1,0,0,0,1,0,101.33333333333333,219
3515,30,0,0.0,103,0,0,0,0,1,0,0,1,0,141.07947981342477,38
3516,10,8,0.17,2,176,0,1,0,0,0,1,0,0,56.44444444444444,150
3517,3,3,2.31,2,322,0,1,0,0,0,0,1,0,155.42857142857142,60
3518,3,2,0.06,1,0,0,1,0,0,0,0,1,0,249.75,60
3519,2,8,0.32,1,0,0,0,1,0,0,1,0,0,85.75,278
3520,14,3,0.07,1,0,0,1,0,0,0,0,1,0,141.07947981342477,28
3521,3,0,0.0,1,0,0,0,1,0,0,1,0,0,262.72727272727275,350
3522,29,0,0.0,327,221,0,0,1,0,0,1,0,0,167.28571428571428,150
3523,1,0,0.0,33,365,0,1,0,0,0,0,1,0,59.4,119
3524,1,8,2.61,9,150,0,0,1,0,0,0,1,0,61.333333333333336,85
3525,1,9,0.23,1,0,0,0,1,0,0,0,1,0,52.0,139
3526,5,0,0.0,3,365,0,1,0,0,0,1,0,0,262.1666666666667,650
3527,3,5,2.42,1,164,0,0,1,0,0,1,0,0,217.6153846153846,265
3528,30,10,0.13,1,205,0,1,0,0,0,0,1,0,87.18181818181819,50
3529,1,4,2.03,7,71,1,0,0,0,0,0,0,1,184.85714285714286,28
3530,4,32,2.36,2,216,0,0,1,0,0,1,0,0,63.5,150
3531,2,28,0.8,4,131,1,0,0,0,0,1,0,0,191.0,139
3532,2,3,0.12,1,0,0,0,0,1,0,0,1,0,208.34782608695653,55
3533,1,28,2.54,1,175,0,0,1,0,0,0,1,0,141.07947981342477,55
3534,5,0,0.0,1,0,0,0,0,1,0,0,1,0,163.42857142857142,75
3535,1,9,9.0,1,106,0,1,0,0,0,1,0,0,171.3,95
3536,4,0,0.0,1,121,0,0,1,0,0,1,0,0,194.5,200
3537,1,1,0.04,1,0,0,0,1,0,0,0,1,0,84.33333333333333,115
3538,1,1,0.02,1,0,0,1,0,0,0,0,1,0,131.71428571428572,50
3539,30,16,0.28,2,190,0,1,0,0,0,0,1,0,102.5,60
3540,7,0,0.0,1,0,0,0,1,0,0,1,0,0,92.8,280
3541,14,3,0.13,1,0,1,0,0,0,0,1,0,0,133.75,95
3542,3,0,0.0,3,64,0,0,1,0,0,0,1,0,204.2,110
